genome	rate	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	enc0_xz_bytes	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
spneumo_pangenome_k32	0.5	greedytigs	17	na	ones	bzip	3585363	32176453	3832392	28344061	1982535	1786780	32176453	9292104	8134708	873367	9008075	9961796	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.5	greedytigs	17	na	ones	xz	3585363	32176453	3832392	28344061	1982535	1786780	32176453	9292104	8134708	1166176	9300884	9961796	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.5	greedytigs	17	na	runsapprox	bzip	3585363	32176453	3832392	28344061	1982535	1786780	32176453	9292104	8134708	873367	9008075	9961796	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.5	greedytigs	17	na	runsapprox	xz	3585363	32176453	3832392	28344061	1982535	1786780	32176453	9292104	8134708	1166176	9300884	9961796	spneumo_pangenome_k32.r_0.5.S_greedytigs.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.6	greedytigs	17	na	default	bzip	4302436	31937071	4310895	27626176	1726636	1726636	31937071	9239760	8085272	671903	8757175	9778008	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.6	greedytigs	17	na	default	xz	4302436	31937071	4310895	27626176	1726636	1726636	31937071	9239760	8085272	952696	9037968	9778008	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.6	greedytigs	17	na	ones	bzip	4302436	31937071	4599708	27337363	1943884	1726636	31937071	9239760	8085272	999543	9084815	10014640	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.6	greedytigs	17	na	ones	xz	4302436	31937071	4599708	27337363	1943884	1726636	31937071	9239760	8085272	1270948	9356220	10014640	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.6	greedytigs	17	na	runsapprox	bzip	4302436	31937071	4599708	27337363	1943884	1726636	31937071	9239760	8085272	999543	9084815	10014640	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.6	greedytigs	17	na	runsapprox	xz	4302436	31937071	4599708	27337363	1943884	1726636	31937071	9239760	8085272	1270948	9356220	10014640	spneumo_pangenome_k32.r_0.6.S_greedytigs.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.7	greedytigs	17	na	default	bzip	5019508	29517377	5043617	24473760	1529610	1529610	29517377	8510280	7458160	699571	8157731	9122228	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.7	greedytigs	17	na	default	xz	5019508	29517377	5043617	24473760	1529610	1529610	29517377	8510280	7458160	950112	8408272	9122228	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.7	greedytigs	17	na	ones	bzip	5019508	29517377	5352538	24164839	1744436	1529610	29517377	8510280	7458160	1035214	8493374	9371820	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.7	greedytigs	17	na	ones	xz	5019508	29517377	5352538	24164839	1744436	1529610	29517377	8510280	7458160	1269492	8727652	9371820	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.7	greedytigs	17	na	runsapprox	bzip	5019508	29517377	5352538	24164839	1744436	1529610	29517377	8510280	7458160	1035214	8493374	9371820	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.7	greedytigs	17	na	runsapprox	xz	5019508	29517377	5352538	24164839	1744436	1529610	29517377	8510280	7458160	1269492	8727652	9371820	spneumo_pangenome_k32.r_0.7.S_greedytigs.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.8	greedytigs	17	na	default	bzip	5736581	24938052	5808964	19129088	1195568	1195568	24938052	7129964	6279768	648380	6928148	7814748	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.8	greedytigs	17	na	default	xz	5736581	24938052	5808964	19129088	1195568	1195568	24938052	7129964	6279768	852588	7132356	7814748	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.8	greedytigs	17	na	ones	bzip	5736581	24938052	6097128	18840924	1375900	1195568	24938052	7129964	6279768	943473	7223241	8077528	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.8	greedytigs	17	na	ones	xz	5736581	24938052	6097128	18840924	1375900	1195568	24938052	7129964	6279768	1135992	7415760	8077528	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.8	greedytigs	17	na	runsapprox	bzip	5736581	24938052	6097128	18840924	1375900	1195568	24938052	7129964	6279768	943473	7223241	8077528	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.8	greedytigs	17	na	runsapprox	xz	5736581	24938052	6097128	18840924	1375900	1195568	24938052	7129964	6279768	1135992	7415760	8077528	spneumo_pangenome_k32.r_0.8.S_greedytigs.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.9	greedytigs	17	na	default	bzip	6453654	18162560	6677552	11485008	717813	717813	18162560	5079948	4534932	477471	5012403	5710304	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.9	greedytigs	17	na	default	xz	6453654	18162560	6677552	11485008	717813	717813	18162560	5079948	4534932	633880	5168812	5710304	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.9	greedytigs	17	na	ones	bzip	6453654	18162560	6890387	11272173	827991	717813	18162560	5079948	4534932	681098	5216030	5836028	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.9	greedytigs	17	na	ones	xz	6453654	18162560	6890387	11272173	827991	717813	18162560	5079948	4534932	829988	5364920	5836028	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.9	greedytigs	17	na	runsapprox	bzip	6453654	18162560	6890387	11272173	827991	717813	18162560	5079948	4534932	681098	5216030	5836028	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.9	greedytigs	17	na	runsapprox	xz	6453654	18162560	6890387	11272173	827991	717813	18162560	5079948	4534932	829988	5364920	5836028	spneumo_pangenome_k32.r_0.9.S_greedytigs.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	1.0	greedytigs	17	na	default	bzip	7170727	9145063	7880759	1264304	79019	79019	9145063	2134108	2046824	82532	2129356	2325284	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	1.0	greedytigs	17	na	default	xz	7170727	9145063	7880759	1264304	79019	79019	9145063	2134108	2046824	152252	2199076	2325284	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	1.0	greedytigs	17	na	ones	bzip	7170727	9145063	7941783	1203280	81610	79019	9145063	2134108	2046824	107892	2154716	2328208	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	1.0	greedytigs	17	na	ones	xz	7170727	9145063	7941783	1203280	81610	79019	9145063	2134108	2046824	177708	2224532	2328208	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	1.0	greedytigs	17	na	runsapprox	bzip	7170727	9145063	7938248	1206815	79019	79019	9145063	2134108	2046824	102551	2149375	2324692	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	1.0	greedytigs	17	na	runsapprox	xz	7170727	9145063	7938248	1206815	79019	79019	9145063	2134108	2046824	172068	2218892	2324692	spneumo_pangenome_k32.r_1.0.S_greedytigs.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.000000001	prophasm	17	na	default	bzip	1	17	1	16	1	1	17	84	84	41	125	84	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.000000001	prophasm	17	na	default	xz	1	17	1	16	1	1	17	84	84	76	160	84	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.000000001	prophasm	17	na	ones	bzip	1	17	1	16	1	1	17	84	84	41	125	84	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.000000001	prophasm	17	na	ones	xz	1	17	1	16	1	1	17	84	84	76	160	84	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.000000001	prophasm	17	na	runsapprox	bzip	1	17	1	16	1	1	17	84	84	41	125	84	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.000000001	prophasm	17	na	runsapprox	xz	1	17	1	16	1	1	17	84	84	76	160	84	spneumo_pangenome_k32.r_0.000000001.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.0001	prophasm	17	na	default	bzip	717	12189	717	11472	717	717	12189	4140	3676	47	3723	4224	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.0001	prophasm	17	na	default	xz	717	12189	717	11472	717	717	12189	4140	3676	124	3800	4224	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.0001	prophasm	17	na	ones	bzip	717	12189	717	11472	717	717	12189	4140	3676	47	3723	4224	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.0001	prophasm	17	na	ones	xz	717	12189	717	11472	717	717	12189	4140	3676	124	3800	4224	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.0001	prophasm	17	na	runsapprox	bzip	717	12189	717	11472	717	717	12189	4140	3676	47	3723	4224	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.0001	prophasm	17	na	runsapprox	xz	717	12189	717	11472	717	717	12189	4140	3676	124	3800	4224	spneumo_pangenome_k32.r_0.0001.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.001	prophasm	17	na	default	bzip	7170	121762	7170	114592	7162	7162	121762	37772	33424	65	33489	38440	spneumo_pangenome_k32.r_0.001.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.001	prophasm	17	na	default	xz	7170	121762	7170	114592	7162	7162	121762	37772	33424	200	33624	38440	spneumo_pangenome_k32.r_0.001.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.001	prophasm	17	na	ones	bzip	7170	121762	7172	114590	7164	7162	121762	37772	33424	72	33496	38440	spneumo_pangenome_k32.r_0.001.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.001	prophasm	17	na	ones	xz	7170	121762	7172	114590	7164	7162	121762	37772	33424	212	33636	38440	spneumo_pangenome_k32.r_0.001.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.001	prophasm	17	na	runsapprox	bzip	7170	121762	7172	114590	7164	7162	121762	37772	33424	72	33496	38440	spneumo_pangenome_k32.r_0.001.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.001	prophasm	17	na	runsapprox	xz	7170	121762	7172	114590	7164	7162	121762	37772	33424	212	33636	38440	spneumo_pangenome_k32.r_0.001.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.01	prophasm	17	na	default	bzip	71707	1207131	71707	1135424	70964	70964	1207131	360664	317700	1303	319003	364960	spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.01	prophasm	17	na	default	xz	71707	1207131	71707	1135424	70964	70964	1207131	360664	317700	2372	320072	364960	spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.01	prophasm	17	na	ones	bzip	71707	1207131	71896	1135235	71151	70964	1207131	360664	317700	1744	319444	358828	spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.01	prophasm	17	na	ones	xz	71707	1207131	71896	1135235	71151	70964	1207131	360664	317700	3180	320880	358828	spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.01	prophasm	17	na	runsapprox	bzip	71707	1207131	71896	1135235	71151	70964	1207131	360664	317700	1744	319444	358828	spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.01	prophasm	17	na	runsapprox	xz	71707	1207131	71896	1135235	71151	70964	1207131	360664	317700	3180	320880	358828	spneumo_pangenome_k32.r_0.01.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.05	prophasm	17	na	default	bzip	358536	5800104	358536	5441568	340098	340098	5800104	1706648	1504420	20585	1525005	1704448	spneumo_pangenome_k32.r_0.05.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.05	prophasm	17	na	default	xz	358536	5800104	358536	5441568	340098	340098	5800104	1706648	1504420	32516	1536936	1704448	spneumo_pangenome_k32.r_0.05.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.05	prophasm	17	na	ones	bzip	358536	5800104	363167	5436937	344646	340098	5800104	1706648	1504420	28537	1532957	1708576	spneumo_pangenome_k32.r_0.05.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.05	prophasm	17	na	ones	xz	358536	5800104	363167	5436937	344646	340098	5800104	1706648	1504420	48340	1552760	1708576	spneumo_pangenome_k32.r_0.05.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.05	prophasm	17	na	runsapprox	bzip	358536	5800104	363167	5436937	344646	340098	5800104	1706648	1504420	28537	1532957	1708576	spneumo_pangenome_k32.r_0.05.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.05	prophasm	17	na	runsapprox	xz	358536	5800104	363167	5436937	344646	340098	5800104	1706648	1504420	48340	1552760	1708576	spneumo_pangenome_k32.r_0.05.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.1	prophasm	17	na	default	bzip	717072	11008928	717072	10291856	643241	643241	11008928	3222268	2838280	61583	2899863	3242148	spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.1	prophasm	17	na	default	xz	717072	11008928	717072	10291856	643241	643241	11008928	3222268	2838280	97388	2935668	3242148	spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.1	prophasm	17	na	ones	bzip	717072	11008928	734837	10274091	660301	643241	11008928	3222268	2838280	88800	2927080	3259588	spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.1	prophasm	17	na	ones	xz	717072	11008928	734837	10274091	660301	643241	11008928	3222268	2838280	148280	2986560	3259588	spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.1	prophasm	17	na	runsapprox	bzip	717072	11008928	734837	10274091	660301	643241	11008928	3222268	2838280	88800	2927080	3259588	spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.1	prophasm	17	na	runsapprox	xz	717072	11008928	734837	10274091	660301	643241	11008928	3222268	2838280	148280	2986560	3259588	spneumo_pangenome_k32.r_0.1.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.2	prophasm	17	na	default	bzip	1434145	19693121	1434145	18258976	1141186	1141186	19693121	5737828	5050092	171924	5222016	5835132	spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.2	prophasm	17	na	default	xz	1434145	19693121	1434145	18258976	1141186	1141186	19693121	5737828	5050092	274696	5324788	5835132	spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.2	prophasm	17	na	ones	bzip	1434145	19693121	1497288	18195833	1199449	1141186	19693121	5737828	5050092	258561	5308653	5895376	spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.2	prophasm	17	na	ones	xz	1434145	19693121	1497288	18195833	1199449	1141186	19693121	5737828	5050092	413048	5463140	5895376	spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.2	prophasm	17	na	runsapprox	bzip	1434145	19693121	1497288	18195833	1199449	1141186	19693121	5737828	5050092	258561	5308653	5895376	spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.2	prophasm	17	na	runsapprox	xz	1434145	19693121	1497288	18195833	1199449	1141186	19693121	5737828	5050092	413048	5463140	5895376	spneumo_pangenome_k32.r_0.2.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.3	prophasm	17	na	default	bzip	2151218	26093554	2151218	23942336	1496396	1496396	26093554	7586020	6665236	300595	6965831	7773616	spneumo_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.3	prophasm	17	na	default	xz	2151218	26093554	2151218	23942336	1496396	1496396	26093554	7586020	6665236	471916	7137152	7773616	spneumo_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.3	prophasm	17	na	ones	bzip	2151218	26093554	2274713	23818841	1605747	1496396	26093554	7586020	6665236	460356	7125592	7895724	spneumo_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.3	prophasm	17	na	ones	xz	2151218	26093554	2274713	23818841	1605747	1496396	26093554	7586020	6665236	691460	7356696	7895724	spneumo_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.3	prophasm	17	na	runsapprox	bzip	2151218	26093554	2274713	23818841	1605747	1496396	26093554	7586020	6665236	460356	7125592	7895724	spneumo_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.3	prophasm	17	na	runsapprox	xz	2151218	26093554	2274713	23818841	1605747	1496396	26093554	7586020	6665236	691460	7356696	7895724	spneumo_pangenome_k32.r_0.3.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.4	prophasm	17	na	default	bzip	2868290	30248386	2868290	27380096	1711256	1711256	30248386	8781604	7706828	430009	8136837	9052400	spneumo_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.4	prophasm	17	na	default	xz	2868290	30248386	2868290	27380096	1711256	1711256	30248386	8781604	7706828	650592	8357420	9052400	spneumo_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.4	prophasm	17	na	ones	bzip	2868290	30248386	3059507	27188879	1872328	1711256	30248386	8781604	7706828	665296	8372124	9242668	spneumo_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.4	prophasm	17	na	ones	xz	2868290	30248386	3059507	27188879	1872328	1711256	30248386	8781604	7706828	938412	8645240	9242668	spneumo_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.4	prophasm	17	na	runsapprox	bzip	2868290	30248386	3059507	27188879	1872328	1711256	30248386	8781604	7706828	665296	8372124	9242668	spneumo_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.4	prophasm	17	na	runsapprox	xz	2868290	30248386	3059507	27188879	1872328	1711256	30248386	8781604	7706828	938412	8645240	9242668	spneumo_pangenome_k32.r_0.4.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.5	prophasm	17	na	default	bzip	3585363	32199267	3585363	28613904	1788369	1788369	32199267	9329340	8188376	542272	8730648	9721928	spneumo_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.5	prophasm	17	na	default	xz	3585363	32199267	3585363	28613904	1788369	1788369	32199267	9329340	8188376	786940	8975316	9721928	spneumo_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.5	prophasm	17	na	ones	bzip	3585363	32199267	3838932	28360335	1989970	1788369	32199267	9329340	8188376	840978	9029354	9950048	spneumo_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.5	prophasm	17	na	ones	xz	3585363	32199267	3838932	28360335	1989970	1788369	32199267	9329340	8188376	1122896	9311272	9950048	spneumo_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.5	prophasm	17	na	runsapprox	bzip	3585363	32199267	3838932	28360335	1989970	1788369	32199267	9329340	8188376	840978	9029354	9950048	spneumo_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.5	prophasm	17	na	runsapprox	xz	3585363	32199267	3838932	28360335	1989970	1788369	32199267	9329340	8188376	1122896	9311272	9950048	spneumo_pangenome_k32.r_0.5.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.6	prophasm	17	na	default	bzip	4302436	31994772	4302436	27692336	1730771	1730771	31994772	9245212	8116940	617699	8734639	9678096	spneumo_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.6	prophasm	17	na	default	xz	4302436	31994772	4302436	27692336	1730771	1730771	31994772	9245212	8116940	864796	8981736	9678096	spneumo_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.M_default.C_xz
spneumo_pangenome_k32	0.6	prophasm	17	na	ones	bzip	4302436	31994772	4603614	27391158	1954495	1730771	31994772	9245212	8116940	957094	9074034	9993972	spneumo_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.M_ones.C_bzip
spneumo_pangenome_k32	0.6	prophasm	17	na	ones	xz	4302436	31994772	4603614	27391158	1954495	1730771	31994772	9245212	8116940	1225132	9342072	9993972	spneumo_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.M_ones.C_xz
spneumo_pangenome_k32	0.6	prophasm	17	na	runsapprox	bzip	4302436	31994772	4603614	27391158	1954495	1730771	31994772	9245212	8116940	957094	9074034	9993972	spneumo_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.M_runsapprox.C_bzip
spneumo_pangenome_k32	0.6	prophasm	17	na	runsapprox	xz	4302436	31994772	4603614	27391158	1954495	1730771	31994772	9245212	8116940	1225132	9342072	9993972	spneumo_pangenome_k32.r_0.6.S_prophasm.k_17.d_na.M_runsapprox.C_xz
spneumo_pangenome_k32	0.7	prophasm	17	na	default	bzip	5019508	29644036	5019508	24624528	1539033	1539033	29644036	8518576	7506332	636720	8143052	9066140	spneumo_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.M_default.C_bzip
spneumo_pangenome_k32	0.7	prophasm	17	na	default	xz	5019508	29644036	5019508	24624528	1539033	1539033	29644036	8518576	7506332	873704	8380036	9066140	spneumo_pangenome_k32.r_0.7.S_prophasm.k_17.d_na.M_default.C_xz
