genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	4	default	2130395	2155067	2130395	24672	1658	557500	4212	561712	563264	10930876000	99.53	92.4	4.83	spneumoniae.S_pseudosimplitigsAC.k_21.d_4	spneumoniae.S_pseudosimplitigsAC.k_21.d_4.M_default
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	4	ones	2130395	2155067	2132168	22899	1229	557500	3508	561008	561956	10930876000	99.53	92.4	4.83	spneumoniae.S_pseudosimplitigsAC.k_21.d_4	spneumoniae.S_pseudosimplitigsAC.k_21.d_4.M_ones
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	4	runs	2130395	2155067	2132162	22905	1223	557500	3496	560996	562192	10930876000	99.53	92.4	4.83	spneumoniae.S_pseudosimplitigsAC.k_21.d_4	spneumoniae.S_pseudosimplitigsAC.k_21.d_4.M_runs
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	4	zeros	2130395	2155067	2130395	24672	1663	557500	4228	561728	562808	10930876000	99.53	92.4	4.83	spneumoniae.S_pseudosimplitigsAC.k_21.d_4	spneumoniae.S_pseudosimplitigsAC.k_21.d_4.M_zeros
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	5	default	2130395	2153949	2130395	23554	1680	558008	4368	562376	562824	10931536000	102.17	93.87	5.57	spneumoniae.S_pseudosimplitigsAC.k_21.d_5	spneumoniae.S_pseudosimplitigsAC.k_21.d_5.M_default
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	5	ones	2130395	2153949	2132481	21468	1161	558008	3452	561460	562548	10931536000	102.17	93.87	5.57	spneumoniae.S_pseudosimplitigsAC.k_21.d_5	spneumoniae.S_pseudosimplitigsAC.k_21.d_5.M_ones
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	5	runs	2130395	2153949	2132479	21470	1159	558008	3448	561456	562500	10931536000	102.17	93.87	5.57	spneumoniae.S_pseudosimplitigsAC.k_21.d_5	spneumoniae.S_pseudosimplitigsAC.k_21.d_5.M_runs
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	5	zeros	2130395	2153949	2130395	23554	1685	558008	4396	562404	563028	10931536000	102.17	93.87	5.57	spneumoniae.S_pseudosimplitigsAC.k_21.d_5	spneumoniae.S_pseudosimplitigsAC.k_21.d_5.M_zeros
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	6	default	2130395	2153369	2130395	22974	1700	557604	4448	562052	563416	10930068000	92.95	87.1	3.79	spneumoniae.S_pseudosimplitigsAC.k_21.d_6	spneumoniae.S_pseudosimplitigsAC.k_21.d_6.M_default
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	6	ones	2130395	2153369	2132761	20608	1137	557604	3428	561032	561700	10930068000	92.95	87.1	3.79	spneumoniae.S_pseudosimplitigsAC.k_21.d_6	spneumoniae.S_pseudosimplitigsAC.k_21.d_6.M_ones
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	6	runs	2130395	2153369	2132757	20612	1133	557604	3416	561020	561700	10930068000	92.95	87.1	3.79	spneumoniae.S_pseudosimplitigsAC.k_21.d_6	spneumoniae.S_pseudosimplitigsAC.k_21.d_6.M_runs
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	6	zeros	2130395	2153369	2130395	22974	1705	557604	4468	562072	563564	10930068000	92.95	87.1	3.79	spneumoniae.S_pseudosimplitigsAC.k_21.d_6	spneumoniae.S_pseudosimplitigsAC.k_21.d_6.M_zeros
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	7	default	2130395	2152766	2130395	22371	1734	557904	4632	562536	562732	10930012000	93.69	87.53	3.97	spneumoniae.S_pseudosimplitigsAC.k_21.d_7	spneumoniae.S_pseudosimplitigsAC.k_21.d_7.M_default
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	7	ones	2130395	2152766	2133194	19572	1111	557904	3428	561332	561524	10930012000	93.69	87.53	3.97	spneumoniae.S_pseudosimplitigsAC.k_21.d_7	spneumoniae.S_pseudosimplitigsAC.k_21.d_7.M_ones
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	7	runs	2130395	2152766	2133186	19580	1105	557904	3408	561312	561752	10930012000	93.69	87.53	3.97	spneumoniae.S_pseudosimplitigsAC.k_21.d_7	spneumoniae.S_pseudosimplitigsAC.k_21.d_7.M_runs
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	7	zeros	2130395	2152766	2130395	22371	1739	557904	4644	562548	563376	10930012000	93.69	87.53	3.97	spneumoniae.S_pseudosimplitigsAC.k_21.d_7	spneumoniae.S_pseudosimplitigsAC.k_21.d_7.M_zeros
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	8	default	2130395	2152200	2130395	21805	1756	557588	4784	562372	563064	10930276000	92.02	85.92	4.08	spneumoniae.S_pseudosimplitigsAC.k_21.d_8	spneumoniae.S_pseudosimplitigsAC.k_21.d_8.M_default
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	8	ones	2130395	2152200	2133575	18625	1085	557588	3468	561056	561692	10930276000	92.02	85.92	4.08	spneumoniae.S_pseudosimplitigsAC.k_21.d_8	spneumoniae.S_pseudosimplitigsAC.k_21.d_8.M_ones
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	8	runs	2130395	2152200	2133563	18637	1077	557588	3456	561044	561648	10930276000	92.02	85.92	4.08	spneumoniae.S_pseudosimplitigsAC.k_21.d_8	spneumoniae.S_pseudosimplitigsAC.k_21.d_8.M_runs
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	8	zeros	2130395	2152200	2130395	21805	1763	557588	4808	562396	562936	10930276000	92.02	85.92	4.08	spneumoniae.S_pseudosimplitigsAC.k_21.d_8	spneumoniae.S_pseudosimplitigsAC.k_21.d_8.M_zeros
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	9	default	2130395	2152189	2130395	21794	1819	557240	5016	562256	563496	10928428000	146.14	108.96	31.24	spneumoniae.S_pseudosimplitigsAC.k_21.d_9	spneumoniae.S_pseudosimplitigsAC.k_21.d_9.M_default
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	9	ones	2130395	2152189	2133980	18209	1101	557240	3648	560888	561124	10928428000	146.14	108.96	31.24	spneumoniae.S_pseudosimplitigsAC.k_21.d_9	spneumoniae.S_pseudosimplitigsAC.k_21.d_9.M_ones
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	9	runs	2130395	2152189	2133964	18225	1093	557240	3632	560872	561128	10928428000	146.14	108.96	31.24	spneumoniae.S_pseudosimplitigsAC.k_21.d_9	spneumoniae.S_pseudosimplitigsAC.k_21.d_9.M_runs
spneumoniae	21	pseudosimplitigsAC	loc-greedy	AC	9	zeros	2130395	2152189	2130395	21794	1822	557240	5032	562272	563032	10928428000	146.14	108.96	31.24	spneumoniae.S_pseudosimplitigsAC.k_21.d_9	spneumoniae.S_pseudosimplitigsAC.k_21.d_9.M_zeros
spneumoniae-pangenome	2	pseudosimplitigs	loc-greedy	HT	1	default	10	12	10	2	2	68	68	136	68	36200000	1.07	0.8	0.01	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1.M_default
spneumoniae-pangenome	2	pseudosimplitigs	loc-greedy	HT	1	ones	10	12	11	1	1	68	68	136	68	36200000	1.07	0.8	0.01	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1.M_ones
spneumoniae-pangenome	2	pseudosimplitigs	loc-greedy	HT	1	runs	10	12	11	1	1	68	68	136	68	36200000	1.07	0.8	0.01	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1.M_runs
spneumoniae-pangenome	2	pseudosimplitigs	loc-greedy	HT	1	zeros	10	12	10	2	2	68	68	136	68	36200000	1.07	0.8	0.01	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_2.d_1.M_zeros
spneumoniae-pangenome	2	pseudosimplitigsAC	loc-greedy	AC	1	default	10	11	10	1	1	68	68	136	68	36176000	0.99	0.69	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_2.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_2.d_1.M_default
spneumoniae-pangenome	2	pseudosimplitigsAC	loc-greedy	AC	1	ones	10	11	10	1	1	68	68	136	68	36176000	0.99	0.69	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_2.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_2.d_1.M_ones
spneumoniae-pangenome	2	pseudosimplitigsAC	loc-greedy	AC	1	runs	10	11	10	1	1	68	68	136	68	36176000	0.99	0.69	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_2.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_2.d_1.M_runs
spneumoniae-pangenome	2	pseudosimplitigsAC	loc-greedy	AC	1	zeros	10	11	10	1	1	68	68	136	68	36176000	0.99	0.69	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_2.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_2.d_1.M_zeros
spneumoniae-pangenome	3	pseudosimplitigs	loc-greedy	HT	1	default	32	36	32	4	2	92	72	164	96	36244000	1	0.62	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_1.M_default
spneumoniae-pangenome	3	pseudosimplitigs	loc-greedy	HT	1	ones	32	36	34	2	1	92	72	164	96	36244000	1	0.62	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_1.M_ones
spneumoniae-pangenome	3	pseudosimplitigs	loc-greedy	HT	1	runs	32	36	34	2	1	92	72	164	96	36244000	1	0.62	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_1.M_runs
spneumoniae-pangenome	3	pseudosimplitigs	loc-greedy	HT	1	zeros	32	36	32	4	2	92	72	164	96	36244000	1	0.62	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_1.M_zeros
spneumoniae-pangenome	3	pseudosimplitigs	loc-greedy	HT	2	default	32	35	32	3	2	92	72	164	92	34644000	0.9	0.62	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_2.M_default
spneumoniae-pangenome	3	pseudosimplitigs	loc-greedy	HT	2	ones	32	35	33	2	1	92	72	164	96	34644000	0.9	0.62	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_2.M_ones
spneumoniae-pangenome	3	pseudosimplitigs	loc-greedy	HT	2	runs	32	35	33	2	1	92	72	164	96	34644000	0.9	0.62	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_2.M_runs
spneumoniae-pangenome	3	pseudosimplitigs	loc-greedy	HT	2	zeros	32	35	32	3	2	92	72	164	92	34644000	0.9	0.62	0.04	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_3.d_2.M_zeros
spneumoniae-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	1	default	32	36	32	4	2	92	72	164	92	36140000	0.99	0.74	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_1.M_default
spneumoniae-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	1	ones	32	36	34	2	1	92	72	164	96	36140000	0.99	0.74	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_1.M_ones
spneumoniae-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	1	runs	32	36	34	2	1	92	72	164	96	36140000	0.99	0.74	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_1.M_runs
spneumoniae-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	1	zeros	32	36	32	4	2	92	72	164	92	36140000	0.99	0.74	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_1.M_zeros
spneumoniae-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	2	default	32	35	32	3	2	92	72	164	96	36204000	0.83	0.62	0.02	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_2.M_default
spneumoniae-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	2	ones	32	35	33	2	1	92	72	164	96	36204000	0.83	0.62	0.02	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_2.M_ones
spneumoniae-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	2	runs	32	35	33	2	1	92	72	164	96	36204000	0.83	0.62	0.02	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_2.M_runs
spneumoniae-pangenome	3	pseudosimplitigsAC	loc-greedy	AC	2	zeros	32	35	32	3	2	92	72	164	96	36204000	0.83	0.62	0.02	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_3.d_2.M_zeros
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	1	default	136	166	136	30	10	152	88	240	172	36208000	1.22	0.92	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1.M_default
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	1	ones	136	166	163	3	1	152	76	228	156	36208000	1.22	0.92	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1.M_ones
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	1	runs	136	166	163	3	1	152	76	228	156	36208000	1.22	0.92	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1.M_runs
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	1	zeros	136	166	136	30	13	152	92	244	176	36208000	1.22	0.92	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_1.M_zeros
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	2	default	136	158	136	22	10	152	88	240	168	36172000	1.14	0.88	0.01	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2.M_default
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	2	ones	136	158	155	3	1	152	76	228	152	36172000	1.14	0.88	0.01	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2.M_ones
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	2	runs	136	158	155	3	1	152	76	228	152	36172000	1.14	0.88	0.01	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2.M_runs
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	2	zeros	136	158	136	22	11	152	88	240	168	36172000	1.14	0.88	0.01	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_2.M_zeros
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	3	default	136	157	136	21	12	152	88	240	164	36128000	1.03	0.73	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3.M_default
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	3	ones	136	157	154	3	1	152	76	228	152	36128000	1.03	0.73	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3.M_ones
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	3	runs	136	157	154	3	1	152	76	228	152	36128000	1.03	0.73	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3.M_runs
spneumoniae-pangenome	4	pseudosimplitigs	loc-greedy	HT	3	zeros	136	157	136	21	12	152	88	240	164	36128000	1.03	0.73	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_4.d_3.M_zeros
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	1	default	136	160	136	24	8	160	80	240	176	36160000	1.01	0.8	0.02	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_1.M_default
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	1	ones	136	160	157	3	1	160	76	236	164	36160000	1.01	0.8	0.02	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_1.M_ones
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	1	runs	136	160	157	3	1	160	76	236	164	36160000	1.01	0.8	0.02	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_1.M_runs
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	1	zeros	136	160	136	24	9	160	84	244	176	36160000	1.01	0.8	0.02	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_1.M_zeros
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	2	default	136	148	136	12	8	156	80	236	164	36176000	1	0.78	0.01	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_2.M_default
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	2	ones	136	148	145	3	1	156	76	232	156	36176000	1	0.78	0.01	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_2.M_ones
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	2	runs	136	148	145	3	1	156	76	232	156	36176000	1	0.78	0.01	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_2.M_runs
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	2	zeros	136	148	136	12	8	156	80	236	164	36176000	1	0.78	0.01	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_2.M_zeros
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	3	default	136	147	136	11	8	156	80	236	164	35996000	1.26	0.97	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_3.M_default
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	3	ones	136	147	144	3	1	156	76	232	156	35996000	1.26	0.97	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_3.M_ones
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	3	runs	136	147	144	3	1	156	76	232	156	35996000	1.26	0.97	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_3.M_runs
spneumoniae-pangenome	4	pseudosimplitigsAC	loc-greedy	AC	3	zeros	136	147	136	11	8	156	84	240	164	35996000	1.26	0.97	0.03	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_4.d_3.M_zeros
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	1	default	512	568	512	56	14	272	96	368	320	36124000	1.89	1.65	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1.M_default
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	1	ones	512	568	564	4	1	272	76	348	276	36124000	1.89	1.65	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1.M_ones
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	1	runs	512	568	564	4	1	272	76	348	276	36124000	1.89	1.65	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1.M_runs
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	1	zeros	512	568	512	56	20	272	108	380	320	36124000	1.89	1.65	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_1.M_zeros
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	2	default	512	556	512	44	26	272	112	384	312	34656000	1.19	0.9	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2.M_default
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	2	ones	512	556	552	4	1	272	76	348	276	34656000	1.19	0.9	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2.M_ones
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	2	runs	512	556	552	4	1	272	76	348	276	34656000	1.19	0.9	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2.M_runs
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	2	zeros	512	556	512	44	25	272	112	384	308	34656000	1.19	0.9	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_2.M_zeros
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	3	default	512	544	512	32	24	256	108	364	288	36124000	1.08	0.81	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3.M_default
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	3	ones	512	544	540	4	1	256	76	332	256	36124000	1.08	0.81	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3.M_ones
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	3	runs	512	544	540	4	1	256	76	332	256	36124000	1.08	0.81	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3.M_runs
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	3	zeros	512	544	512	32	25	256	112	368	284	36124000	1.08	0.81	0.03	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_3.M_zeros
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	4	default	512	544	512	32	24	256	108	364	288	36180000	0.95	0.7	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4.M_default
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	4	ones	512	544	540	4	1	256	76	332	256	36180000	0.95	0.7	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4.M_ones
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	4	runs	512	544	540	4	1	256	76	332	256	36180000	0.95	0.7	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4.M_runs
spneumoniae-pangenome	5	pseudosimplitigs	loc-greedy	HT	4	zeros	512	544	512	32	25	256	112	368	284	36180000	0.95	0.7	0.02	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_5.d_4.M_zeros
spneumoniae-pangenome	5	pseudosimplitigsAC	loc-greedy	AC	1	default	512	528	512	16	4	308	84	392	320	36188000	1.07	0.82	0.01	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_default
spneumoniae-pangenome	5	pseudosimplitigsAC	loc-greedy	AC	1	ones	512	528	524	4	1	308	76	384	312	36188000	1.07	0.82	0.01	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_ones
spneumoniae-pangenome	5	pseudosimplitigsAC	loc-greedy	AC	1	runs	512	528	524	4	1	308	76	384	312	36188000	1.07	0.82	0.01	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_runs
spneumoniae-pangenome	5	pseudosimplitigsAC	loc-greedy	AC	1	zeros	512	528	512	16	4	308	84	392	320	36188000	1.07	0.82	0.01	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_1.M_zeros
spneumoniae-pangenome	5	pseudosimplitigsAC	loc-greedy	AC	2	default	512	521	512	9	3	300	80	380	312	36200000	1.3	1.02	0	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_default
spneumoniae-pangenome	5	pseudosimplitigsAC	loc-greedy	AC	2	ones	512	521	517	4	1	300	76	376	304	36200000	1.3	1.02	0	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_ones
spneumoniae-pangenome	5	pseudosimplitigsAC	loc-greedy	AC	2	runs	512	521	517	4	1	300	76	376	304	36200000	1.3	1.02	0	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_5.d_2.M_runs
