genome	rate	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	tigs_ns	tigs_cl	enc0_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
spneumo_pangenome_subsampled	0.2	16	prophasm	prophasm	na	na	ones	1389065	17896550	1474423	16422127	1179149	4606304	437384	5043688	5527340	1100499	17896550	5257568	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_16.d_na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_16.d_na.M_ones
spneumo_pangenome_subsampled	0.2	16	prophasm	prophasm	na	na	runs	1389065	17896550	1390838	16505712	1100497	4606304	391792	4998096	5486112	1100499	17896550	5257568	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_16.d_na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_16.d_na.M_runs
spneumo_pangenome_subsampled	0.2	16	prophasm	prophasm	na	na	zeros	1389065	17896550	1389065	16507485	1106669	4606304	402340	5008644	5481764	1100499	17896550	5257568	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_16.d_na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_16.d_na.M_zeros
spneumo_pangenome_subsampled	0.2	18	eulertigs	eulertigs	na	na	default	1473436	21414555	1473436	19941119	1173007	5408340	303616	5711956	6383232	1173007	21414555	6137900	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.2	18	eulertigs	eulertigs	na	na	ones	1473436	21414555	1527129	19887426	1222735	5408340	418480	5826820	6406796	1173007	21414555	6137900	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.2	18	eulertigs	eulertigs	na	na	runs	1473436	21414555	1474439	19940116	1173006	5408340	394496	5802836	6399168	1173007	21414555	6137900	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.2	18	eulertigs	eulertigs	na	na	zeros	1473436	21414555	1473436	19941119	1177275	5408340	404408	5812748	6402272	1173007	21414555	6137900	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.2	18	greedy	glob-greedy	HT	na	default	1473436	6239454	1473436	4766018	1173007	1590064	673016	2263080	2302184	na	na	na	95228000	15.67	11.29	0.06	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.2	18	greedy	glob-greedy	HT	na	ones	1473436	6239454	1476715	4762739	1175084	1590064	673836	2263900	2304024	na	na	na	95228000	15.67	11.29	0.06	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.2	18	greedy	glob-greedy	HT	na	runs	1473436	6239454	1474476	4764978	1173000	1590064	673136	2263200	2302260	na	na	na	95228000	15.67	11.29	0.06	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.2	18	greedy	glob-greedy	HT	na	zeros	1473436	6239454	1473436	4766018	1173676	1590064	673028	2263092	2301984	na	na	na	95228000	15.67	11.29	0.06	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.2	18	greedyAC	glob-greedy	AC	na	default	1473436	6239467	1473436	4766031	1173007	1592136	673304	2265440	2301808	na	na	na	4312896000	37.41	30.65	1.7	spneumo_pangenome_subsampled.r_0.2.S_greedyAC.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedyAC.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.2	18	greedyAC	glob-greedy	AC	na	ones	1473436	6239467	1476655	4762812	1175054	1592136	673692	2265828	2303108	na	na	na	4312896000	37.41	30.65	1.7	spneumo_pangenome_subsampled.r_0.2.S_greedyAC.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedyAC.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.2	18	greedyAC	glob-greedy	AC	na	runs	1473436	6239467	1474441	4765026	1173000	1592136	673668	2265804	2302940	na	na	na	4312896000	37.41	30.65	1.7	spneumo_pangenome_subsampled.r_0.2.S_greedyAC.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedyAC.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.2	18	greedyAC	glob-greedy	AC	na	zeros	1473436	6239467	1473436	4766031	1173701	1592136	673280	2265416	2302164	na	na	na	4312896000	37.41	30.65	1.7	spneumo_pangenome_subsampled.r_0.2.S_greedyAC.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedyAC.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.2	18	greedytigs	greedytigs	na	na	default	1473436	21414445	1473445	19941000	1173000	5408540	303828	5712368	6357152	1173000	21414445	6135856	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_greedytigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedytigs.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.2	18	greedytigs	greedytigs	na	na	ones	1473436	21414445	1527166	19887279	1222774	5408540	418852	5827392	6398264	1173000	21414445	6135856	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_greedytigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedytigs.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.2	18	greedytigs	greedytigs	na	na	runs	1473436	21414445	1474420	19940025	1173000	5408540	394724	5803264	6396432	1173000	21414445	6135856	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_greedytigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedytigs.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.2	18	greedytigs	greedytigs	na	na	zeros	1473436	21414445	1473436	19941009	1177336	5408540	404408	5812948	6396716	1173000	21414445	6135856	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_greedytigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedytigs.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	1	default	1473436	21414555	1473436	19941119	1173007	5476868	285428	5762296	6403444	na	na	na	518056000	29.21	9.79	0.23	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_1	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_1.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	1	ones	1473436	21414555	1527860	19886695	1223378	5476868	404948	5881816	6449304	na	na	na	518056000	29.21	9.79	0.23	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_1	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_1.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	1	runs	1473436	21414555	1474471	19940084	1173007	5476868	380944	5857812	6440320	na	na	na	518056000	29.21	9.79	0.23	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_1	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_1.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	1	zeros	1473436	21414555	1473436	19941119	1176159	5476868	387800	5864668	6443256	na	na	na	518056000	29.21	9.79	0.23	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_1	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_1.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	2	default	1473436	17564437	1473436	16091001	1175209	4512800	428380	4941180	5374880	na	na	na	518052000	31.08	15.07	0.47	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_2	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_2.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	2	ones	1473436	17564437	1489373	16075064	1188770	4512800	463292	4976092	5389056	na	na	na	518052000	31.08	15.07	0.47	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_2	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_2.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	2	runs	1473436	17564437	1474504	16089933	1174706	4512800	454772	4967572	5384276	na	na	na	518052000	31.08	15.07	0.47	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_2	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_2.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	2	zeros	1473436	17564437	1473436	16091001	1176061	4512800	453004	4965804	5385032	na	na	na	518052000	31.08	15.07	0.47	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_2	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_2.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	3	default	1473436	14689876	1473436	13216440	1177599	3786548	512016	4298564	4652172	na	na	na	518052000	26.83	19.44	0.26	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_3	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_3.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	3	ones	1473436	14689876	1481218	13208658	1182855	3786548	527536	4314084	4659144	na	na	na	518052000	26.83	19.44	0.26	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_3	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_3.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	3	runs	1473436	14689876	1474591	13215285	1176593	3786548	523836	4310384	4656996	na	na	na	518052000	26.83	19.44	0.26	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_3	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_3.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	3	zeros	1473436	14689876	1473436	13216440	1177910	3786548	518452	4305000	4655984	na	na	na	518052000	26.83	19.44	0.26	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_3	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_3.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	4	default	1473436	12558863	1473436	11085427	1181005	3242328	571360	3813688	4170648	na	na	na	518072000	55.22	42.76	0.32	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_4	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_4.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	4	ones	1473436	12558863	1480122	11078741	1184349	3242328	582060	3824388	4173236	na	na	na	518072000	55.22	42.76	0.32	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_4	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_4.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	4	runs	1473436	12558863	1474752	11084111	1179264	3242328	580208	3822536	4171908	na	na	na	518072000	55.22	42.76	0.32	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_4	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_4.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	4	zeros	1473436	12558863	1473436	11085427	1181126	3242328	573440	3815768	4170704	na	na	na	518072000	55.22	42.76	0.32	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_4	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_4.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	5	default	1473436	10975829	1473436	9502393	1187233	2833984	611012	3444996	3728704	na	na	na	518052000	123.3	113.15	0.56	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_5	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_5.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	5	ones	1473436	10975829	1481837	9493992	1190614	2833984	621500	3455484	3732056	na	na	na	518052000	123.3	113.15	0.56	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_5	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_5.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	5	runs	1473436	10975829	1475020	9500809	1184140	2833984	620184	3454168	3730824	na	na	na	518052000	123.3	113.15	0.56	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_5	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_5.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigs	loc-greedy	HT	5	zeros	1473436	10975829	1473436	9502393	1187288	2833984	611788	3445772	3728924	na	na	na	518052000	123.3	113.15	0.56	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_5	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigs.k_18.d_5.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	1	default	1473436	21414555	1473436	19941119	1173007	5462660	285592	5748252	6387288	na	na	na	6039672000	63.48	38.7	2.88	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_1	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_1.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	1	ones	1473436	21414555	1529023	19885532	1224621	5462660	407052	5869712	6444156	na	na	na	6039672000	63.48	38.7	2.88	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_1	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_1.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	1	runs	1473436	21414555	1474391	19940164	1173007	5462660	383140	5845800	6434848	na	na	na	6039672000	63.48	38.7	2.88	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_1	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_1.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	1	zeros	1473436	21414555	1473436	19941119	1176186	5462660	390516	5853176	6434352	na	na	na	6039672000	63.48	38.7	2.88	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_1	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_1.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	2	default	1473436	17564419	1473436	16090983	1175191	4503120	428572	4931692	5358272	na	na	na	6039672000	59.03	39.44	2.92	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_2	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_2.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	2	ones	1473436	17564419	1489463	16074956	1188846	4503120	463496	4966616	5375840	na	na	na	6039672000	59.03	39.44	2.92	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_2	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_2.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	2	runs	1473436	17564419	1474437	16089982	1174695	4503120	454776	4957896	5371416	na	na	na	6039672000	59.03	39.44	2.92	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_2	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_2.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	2	zeros	1473436	17564419	1473436	16090983	1176026	4503120	453132	4956252	5371020	na	na	na	6039672000	59.03	39.44	2.92	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_2	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_2.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	3	default	1473436	14690141	1473436	13216705	1177522	3780584	512416	4293000	4646236	na	na	na	6039672000	56.12	41.12	2.67	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_3	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_3.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	3	ones	1473436	14690141	1481169	13208972	1182813	3780584	528240	4308824	4655740	na	na	na	6039672000	56.12	41.12	2.67	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_3	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_3.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	3	runs	1473436	14690141	1474483	13215658	1176499	3780584	524276	4304860	4650616	na	na	na	6039672000	56.12	41.12	2.67	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_3	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_3.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	3	zeros	1473436	14690141	1473436	13216705	1177793	3780584	519228	4299812	4691704	na	na	na	6039672000	56.12	41.12	2.67	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_3	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_3.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	4	default	1473436	12558151	1473436	11084715	1180871	3236648	572424	3809072	4153556	na	na	na	6039672000	51.42	38.51	2.75	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_4	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_4.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	4	ones	1473436	12558151	1480256	11077895	1184332	3236648	583132	3819780	4157048	na	na	na	6039672000	51.42	38.51	2.75	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_4	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_4.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	4	runs	1473436	12558151	1474699	11083452	1179053	3236648	581412	3818060	4155432	na	na	na	6039672000	51.42	38.51	2.75	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_4	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_4.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	4	zeros	1473436	12558151	1473436	11084715	1180978	3236648	574248	3810896	4154476	na	na	na	6039672000	51.42	38.51	2.75	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_4	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_4.M_zeros
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	5	default	1473436	10975550	1473436	9502114	1186950	2830112	611128	3441240	3717340	na	na	na	6039672000	53.43	40.58	2.76	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_5	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_5.M_default
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	5	ones	1473436	10975550	1481899	9493651	1190339	2830112	621552	3451664	3722696	na	na	na	6039672000	53.43	40.58	2.76	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_5	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_5.M_ones
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	5	runs	1473436	10975550	1474995	9500555	1183795	2830112	620476	3450588	3721516	na	na	na	6039672000	53.43	40.58	2.76	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_5	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_5.M_runs
spneumo_pangenome_subsampled	0.2	18	pseudosimplitigsAC	loc-greedy	AC	5	zeros	1473436	10975550	1473436	9502114	1186986	2830112	611608	3441720	3717572	na	na	na	6039672000	53.43	40.58	2.76	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_5	spneumo_pangenome_subsampled.r_0.2.S_pseudosimplitigsAC.k_18.d_5.M_zeros
spneumo_pangenome_subsampled	0.2	18	matchtigs	matchtigs	na	na	default	1473436	21414555	1473436	19941119	1173007	5408340	303616	5711956	6383232	1173007	21414555	6137900	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_matchtigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_matchtigs.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.2	18	matchtigs	matchtigs	na	na	ones	1473436	21414555	1527129	19887426	1222735	5408340	418480	5826820	6406796	1173007	21414555	6137900	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_matchtigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_matchtigs.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.2	18	matchtigs	matchtigs	na	na	runs	1473436	21414555	1474439	19940116	1173006	5408340	394496	5802836	6399168	1173007	21414555	6137900	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_matchtigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_matchtigs.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.2	18	matchtigs	matchtigs	na	na	zeros	1473436	21414555	1473436	19941119	1177275	5408340	404408	5812748	6402272	1173007	21414555	6137900	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_matchtigs.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_matchtigs.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.2	18	prophasm	prophasm	na	na	default	1473436	21414555	1473436	19941119	1173007	5459880	285232	5745112	6393716	1173007	21414555	6182288	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_18.d_na.M_default
spneumo_pangenome_subsampled	0.2	18	prophasm	prophasm	na	na	ones	1473436	21414555	1528401	19886154	1223946	5459880	406216	5866096	6439116	1173007	21414555	6182288	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_18.d_na.M_ones
spneumo_pangenome_subsampled	0.2	18	prophasm	prophasm	na	na	runs	1473436	21414555	1474471	19940084	1173007	5459880	382176	5842056	6418796	1173007	21414555	6182288	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_18.d_na.M_runs
spneumo_pangenome_subsampled	0.2	18	prophasm	prophasm	na	na	zeros	1473436	21414555	1473436	19941119	1176113	5459880	389460	5849340	6424940	1173007	21414555	6182288	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_18.d_na	spneumo_pangenome_subsampled.r_0.2.S_prophasm.k_18.d_na.M_zeros
spneumo_pangenome_subsampled	0.2	20	eulertigs	eulertigs	na	na	default	1546345	24967835	1546345	23421490	1232710	6153040	327184	6480224	7216388	1232710	24967835	6938604	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_20.d_na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_20.d_na.M_default
spneumo_pangenome_subsampled	0.2	20	eulertigs	eulertigs	na	na	ones	1546345	24967835	1598835	23369000	1281406	6153040	440672	6593712	7253804	1232710	24967835	6938604	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_20.d_na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_20.d_na.M_ones
spneumo_pangenome_subsampled	0.2	20	eulertigs	eulertigs	na	na	runs	1546345	24967835	1547265	23420570	1232710	6153040	417664	6570704	7228216	1232710	24967835	6938604	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_20.d_na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_20.d_na.M_runs
spneumo_pangenome_subsampled	0.2	20	eulertigs	eulertigs	na	na	zeros	1546345	24967835	1546345	23421490	1236823	6153040	427844	6580884	7232680	1232710	24967835	6938604	na	na	na	na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_20.d_na	spneumo_pangenome_subsampled.r_0.2.S_eulertigs.k_20.d_na.M_zeros
spneumo_pangenome_subsampled	0.2	20	greedy	glob-greedy	HT	na	default	1546345	7126282	1546345	5579937	1232710	1755172	744472	2499644	2605124	na	na	na	99796000	18.81	13.81	0.07	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_20.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_20.d_na.M_default
spneumo_pangenome_subsampled	0.2	20	greedy	glob-greedy	HT	na	ones	1546345	7126282	1552143	5574139	1236775	1755172	745624	2500796	2606440	na	na	na	99796000	18.81	13.81	0.07	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_20.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_20.d_na.M_ones
spneumo_pangenome_subsampled	0.2	20	greedy	glob-greedy	HT	na	runs	1546345	7126282	1547600	5578682	1232703	1755172	744028	2499200	2605508	na	na	na	99796000	18.81	13.81	0.07	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_20.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_20.d_na.M_runs
spneumo_pangenome_subsampled	0.2	20	greedy	glob-greedy	HT	na	zeros	1546345	7126282	1546345	5579937	1233807	1755172	743992	2499164	2604456	na	na	na	99796000	18.81	13.81	0.07	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_20.d_na	spneumo_pangenome_subsampled.r_0.2.S_greedy.k_20.d_na.M_zeros
